IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,57,,,,,,57,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,57,,,,,,57,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,59,,,,,,59,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,59,,,,,,59,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,63,,,,,,63,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,65,,,,,,65,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,68,,,,,,68,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,71,,,,,,71,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,73,,,,,,73,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,74,,,,,,74,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,75,,,,,,75,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,75,,,,,,75,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,75,,,,,,75,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,8,,,,,,8,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,84,,,,,,84,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,85,,,,,,85,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,88,,,,,,88,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,89,,,,,,89,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,9,,,,,,9,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,90,,,,,,90,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,90,,,,,,90,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2013,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,93,,,,,,93,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,0,,,,,,0,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,11,,,,,,11,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,FRA,France,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,17,,,,,,17,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,2,,,,,,2,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,20,,,,,,20,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,20,,,,,,20,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,20,,,,,,20,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,27,,,,,,27,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,3,,,,,,3,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,31,,,,,,31,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,ARG,Argentina,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,37,,,,,,37,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,45,,,,,,45,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,48,,,,,,48,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,51,,,,,,51,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,52,,,,,,52,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,55,,,,,,55,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,56,,,,,,56,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,58,,,,,,58,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,61,,,,,,61,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,65,,,,,,65,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,69,,,,,,69,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,72,,,,,,72,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,73,,,,,,73,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,73,,,,,,73,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,PAN,Panama,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,78,,,,,,78,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,MEX,Mexico,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,83,,,,,,83,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,84,,,,,,84,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,85,,,,,,85,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,87,,,,,,87,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,87,,,,,,87,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,89,,,,,,89,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,92,,,,,,92,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2012,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,98,,,,,,98,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,19,,,,,,19,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,FRA,France,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,22,,,,,,22,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,23,,,,,,23,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,27,,,,,,27,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,35,,,,,,35,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,4,,,,,,4,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,44,,,,,,44,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,48,,,,,,48,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,48,,,,,,48,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,51,,,,,,51,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,53,,,,,,53,,,EN,2023-03-30T22:00:00.000Z
SDGHPVRECEIVED,HPV immunization coverage estimates among primary target cohort (9-14 years old girls) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2011,false,Sex,Female,SEX_FMLE,,,,,,,DATASOURCE_SDGHPVWHOUNI2022,"WHO/UNICEF coverage estimates 2021 revision, July 2022",,56,,,,,,56,,,EN,2023-03-30T22:00:00.000Z
